longitude,latitude,year,month,day,date,air_tmax,air_tmax_source,air_tmin,air_tmin_source,elev_m,et_morton_actual,et_morton_actual_source,et_morton_potential,et_morton_potential_source,et_morton_wet,et_morton_wet_source,et_short_crop,et_short_crop_source,et_tall_crop,et_tall_crop_source,evap_comb,evap_comb_source,evap_morton_lake,evap_morton_lake_source,evap_pan,evap_pan_source,evap_syn,evap_syn_source,extracted,mslp,mslp_source,radiation,radiation_source,rainfall,rainfall_source,rh_tmax,rh_tmax_source,rh_tmin,rh_tmin_source,vp,vp_deficit,vp_deficit_source,vp_source
145,-37.8,2020,1,20,2020-01-20,22.5,25,18.4,25,31.6 m,2.2,26,2.8,26,2.5,26,2.1,26,2.5,26,3.3,25,2.5,26,3.3,25,2.2,26,2024-10-19,1004.1,25,8.7,42,3.3,25,74.9,26,96.4,26,20.4,5.2,26,25
145,-37.8,2020,1,21,2020-01-21,23.9,25,14.2,25,31.6 m,4.7,26,8,26,6.3,26,5.4,26,6.6,26,5.4,25,6.5,26,5.4,25,6.4,26,2024-10-19,1010.4,25,28.5,42,38.1,25,42.5,26,77.9,26,12.6,13,26,25
145,-37.8,2020,1,22,2020-01-22,32,25,13,25,31.6 m,0.4,26,6.3,26,3.3,26,4.6,26,6.4,26,7.9,25,3.4,26,7.9,25,5.3,26,2024-10-19,1002.6,25,12.5,42,0,25,29.2,26,92.9,26,13.9,22.3,26,25
145,-37.8,2020,1,23,2020-01-23,22.8,25,12.8,25,31.6 m,2.6,26,4,26,3.3,26,3,26,3.7,26,6.8,25,3.3,26,6.8,25,3.4,26,2024-10-19,996.8,25,13.2,42,21.7,25,55.5,26,100,26,15.4,8.4,26,25
145,-37.8,2020,1,24,2020-01-24,24.3,25,10.6,25,31.6 m,1.6,26,6.6,26,4.1,26,4.5,26,6,26,6.8,25,4.2,26,6.8,25,5.3,26,2024-10-19,1011,25,19.6,42,2.2,25,32.9,26,78.3,26,10,14.7,26,25
145,-37.8,2020,1,25,2020-01-25,27.7,25,12.4,25,31.6 m,5.3,26,8.5,26,6.9,26,5.9,26,7.3,26,6.2,25,7.1,26,6.2,25,7.1,26,2024-10-19,1014.9,25,30,42,0,25,36.4,26,93.8,26,13.5,16.1,26,25
145,-37.8,2020,1,26,2020-01-26,24.1,25,14.9,25,31.6 m,5.6,26,5.6,26,5.6,26,4.2,26,4.7,26,5.6,25,5.7,26,5.6,25,5.1,26,2024-10-19,1013.4,25,24.2,42,0,25,61.3,26,100,26,18.4,7.7,26,25
145,-37.8,2020,1,27,2020-01-27,24.1,25,12.3,25,31.6 m,4.6,26,6.6,26,5.6,26,4.7,26,5.7,26,5.7,25,5.8,26,5.7,25,5.8,26,2024-10-19,1015,25,25.7,42,0,25,46,26,96.5,26,13.8,11.3,26,25
145,-37.8,2020,1,28,2020-01-28,25.6,25,12.7,25,31.6 m,5.1,26,6.5,26,5.8,26,4.8,26,5.7,26,4.9,25,6,26,4.9,25,5.8,26,2024-10-19,1015.5,25,25.8,42,0,25,47.5,26,100,26,15.6,11.4,26,25
145,-37.8,2020,1,29,2020-01-29,31.6,25,14.3,25,31.6 m,5.4,26,9,26,7.2,26,6.4,26,7.9,26,6.4,25,7.4,26,6.4,25,7.6,26,2024-10-19,1018.1,25,29.5,42,0,25,34.9,26,99.5,26,16.2,20,26,25
145,-37.8,2020,1,30,2020-01-30,39.5,25,13.6,25,31.6 m,2.5,26,12.3,26,7.4,26,8.2,26,11.2,26,9.6,25,7.5,26,9.6,25,10.5,26,2024-10-19,1012.3,25,29.4,42,0,25,16,26,73.9,26,11.5,38.9,26,25
145,-37.8,2020,1,31,2020-01-31,43.4,25,20,25,31.6 m,0,26,10.8,26,5.4,26,7.4,26,10.7,26,10.6,25,5.5,26,10.6,25,10.2,26,2024-10-19,1007.5,25,17.9,42,0,25,15.2,26,57.3,26,13.4,51.3,26,25
145,-37.8,2020,2,1,2020-02-01,29.3,25,23.5,25,31.6 m,0.2,26,1.3,26,0.7,26,1.8,26,2.6,26,4.6,25,0.7,26,4.6,25,2.3,26,2024-10-19,1007,25,1.1,42,0.8,25,62.8,26,88.4,26,25.6,11.9,26,25
145,-37.8,2020,2,2,2020-02-02,25.1,25,13.8,25,31.6 m,2.9,26,6.6,26,4.7,26,4.5,26,5.7,26,6.7,25,4.8,26,6.7,25,5.3,26,2024-10-19,1012.2,25,21.1,42,15.5,25,42.1,26,85,26,13.4,13.5,26,25
145,-37.8,2020,2,3,2020-02-03,18.1,25,13,25,31.6 m,4,26,5.1,26,4.6,26,3.6,26,4.2,26,5.9,25,4.7,26,5.9,25,4.4,26,2024-10-19,1012.4,25,22.2,42,0.2,25,62.1,26,86.2,26,12.9,6.3,26,25
145,-37.8,2020,2,4,2020-02-04,20.1,25,10.3,25,31.6 m,4.2,26,7.5,26,5.8,26,4.8,26,6,26,6.1,25,6,26,6.1,25,5.9,26,2024-10-19,1022.5,25,28.7,42,0,25,39.1,26,73.5,26,9.2,11,26,25
145,-37.8,2020,2,5,2020-02-05,21.1,25,10.4,25,31.6 m,4.8,26,6.5,26,5.7,26,4.5,26,5.4,26,5.3,25,5.8,26,5.3,25,5.6,26,2024-10-19,1021.4,25,27.3,42,0,25,46.8,26,92.8,26,11.7,9.5,26,25
145,-37.8,2020,2,6,2020-02-06,27.2,25,13.3,25,31.6 m,4.2,26,7.2,26,5.7,26,5.1,26,6.3,26,4.6,25,5.8,26,4.6,25,6,26,2024-10-19,1020.8,25,25,42,0,25,40.5,26,95.7,26,14.6,14.7,26,25
145,-37.8,2020,2,7,2020-02-07,24,25,16.3,25,31.6 m,4.5,26,4.5,26,4.5,26,3.1,26,3.3,26,3.4,25,4.5,26,3.4,25,3.7,26,2024-10-19,1022.2,25,17.8,42,0,25,72.1,26,100,26,21.5,5,26,25
145,-37.8,2020,2,8,2020-02-08,29.5,25,17.1,25,31.6 m,6.5,26,7.4,26,7,26,5.4,26,6.3,26,7.5,25,7.1,26,7.5,25,6.2,26,2024-10-19,1022.5,25,27.4,42,0,25,51.2,26,100,26,21.1,13.3,26,25
145,-37.8,2020,2,9,2020-02-09,27.8,25,19,25,31.6 m,2.6,26,7.1,26,4.9,26,4.7,26,6,26,6.1,25,4.9,26,6.1,25,5.3,26,2024-10-19,1018.7,25,19.3,42,0,25,45.2,26,77,26,16.9,15.9,26,25
145,-37.8,2020,2,10,2020-02-10,27.5,25,18.2,25,31.6 m,2.7,26,5.2,26,4,26,3.7,26,4.6,26,2.3,25,4,26,2.3,25,4.3,26,2024-10-19,1011.7,25,14.9,42,0.8,25,53.9,26,94.8,26,19.8,12.2,26,25
145,-37.8,2020,2,11,2020-02-11,26.8,25,18.5,25,31.6 m,4.7,26,5.4,26,5,26,4,26,4.6,26,3.9,25,5.1,26,3.9,25,4.5,26,2024-10-19,1008.9,25,19.7,42,0.1,25,62.2,26,100,26,21.9,9.3,26,25
145,-37.8,2020,2,12,2020-02-12,27.9,25,18.6,25,31.6 m,4.3,26,5.5,26,4.9,26,4,26,4.8,26,4,25,5,26,4,25,4.6,26,2024-10-19,1013.3,25,18.9,42,0,25,58.3,26,100,26,21.9,10.9,26,25
145,-37.8,2020,2,13,2020-02-13,31.9,25,18.5,25,31.6 m,5.1,26,8.3,26,6.7,26,5.8,26,7.1,26,6.4,25,6.8,26,6.4,25,6.7,26,2024-10-19,1013.3,25,25.8,42,0,25,43.1,26,95.8,26,20.4,18.6,26,25
145,-37.8,2020,2,14,2020-02-14,34.4,25,19.7,25,31.6 m,1.5,26,5.8,26,3.6,26,3.9,26,5.3,26,4.9,25,3.6,26,4.9,25,5,26,2024-10-19,1007.8,25,10.6,42,3.4,25,43,26,100,26,23.4,20.8,26,25
145,-37.8,2020,2,15,2020-02-15,19.2,25,18.6,25,31.6 m,0.4,26,0.4,26,0.4,26,0.7,26,0.7,26,2.1,25,0.4,26,2.1,25,1,26,2024-10-19,1009.6,25,2.7,42,5.6,25,97.6,26,100,26,21.7,0.3,26,25
145,-37.8,2020,2,16,2020-02-16,26.5,25,16.4,25,31.6 m,4.6,26,6.8,26,5.7,26,4.7,26,5.7,26,4.6,25,5.8,26,4.6,25,5.5,26,2024-10-19,1014,25,24.1,42,2.3,25,50.3,26,93.3,26,17.4,12.4,26,25
145,-37.8,2020,2,17,2020-02-17,27.1,25,14.5,25,31.6 m,5.2,26,7.2,26,6.2,26,5,26,6.1,26,5.1,25,6.3,26,5.1,25,6,26,2024-10-19,1012.9,25,26.4,42,0,25,46,26,100,26,16.5,13.2,26,25
145,-37.8,2020,2,18,2020-02-18,21.8,25,17.3,25,31.6 m,1.8,26,1.8,26,1.8,26,1.5,26,1.7,26,4.1,25,1.8,26,4.1,25,1.9,26,2024-10-19,1005.8,25,6.6,42,0,25,81.2,26,100,26,21.2,3.2,26,25
145,-37.8,2020,2,19,2020-02-19,19.7,25,13.3,25,31.6 m,3.1,26,3.4,26,3.3,26,2.4,26,2.8,26,4.1,25,3.3,26,4.1,25,3.1,26,2024-10-19,1008.7,25,13,42,33.4,25,68,26,100,26,15.6,5.2,26,25
145,-37.8,2020,2,20,2020-02-20,18.8,25,13.5,25,31.6 m,1.5,26,4.6,26,3.1,26,3.1,26,4,26,3.1,25,3.1,26,3.1,25,3.7,26,2024-10-19,1015.1,25,14.9,42,4.3,25,53.9,26,75.7,26,11.7,8.3,26,25
145,-37.8,2020,2,21,2020-02-21,19.9,25,12.9,25,31.6 m,3,26,3.4,26,3.2,26,2.6,26,3.1,26,4,25,3.3,26,4,25,3.4,26,2024-10-19,1019.1,25,15.2,42,2.1,25,66.3,26,100,26,15.4,5.4,26,25
145,-37.8,2020,2,22,2020-02-22,21.9,25,11.1,25,31.6 m,4.3,26,6.3,26,5.3,26,4.2,26,5.2,26,5.3,25,5.4,26,5.3,25,5.4,26,2024-10-19,1023,25,25.4,42,0.1,25,46.8,26,93.1,26,12.3,9.9,26,25
145,-37.8,2020,2,23,2020-02-23,33.8,25,12.6,25,31.6 m,2.2,26,7.6,26,4.9,26,5.5,26,7.4,26,6.5,25,5,26,6.5,25,6.9,26,2024-10-19,1020.3,25,20.3,42,0,25,28.9,26,100,26,15.2,23.7,26,25
145,-37.8,2020,2,24,2020-02-24,25.3,25,16.2,25,31.6 m,1.6,26,3.1,26,2.3,26,2.3,26,2.9,26,3,25,2.3,26,3,25,2.9,26,2024-10-19,1018.7,25,7.9,42,0.1,25,60.5,26,100,26,19.5,8.6,26,25
145,-37.8,2020,2,25,2020-02-25,31.6,25,17.9,25,31.6 m,0.9,26,4.7,26,2.8,26,3.2,26,4.4,26,5.7,25,2.8,26,5.7,25,4.1,26,2024-10-19,1011.6,25,8.2,42,3.5,25,45.6,26,100,26,21.2,17,26,25
145,-37.8,2020,2,26,2020-02-26,19.7,25,15.5,25,31.6 m,2,26,5.3,26,3.7,26,3.5,26,4.5,26,4.4,25,3.7,26,4.4,25,4.1,26,2024-10-19,1007.1,25,17.4,42,2.8,25,54.5,26,71,26,12.5,9,26,25
145,-37.8,2020,2,27,2020-02-27,19.8,25,8.5,25,31.6 m,0.6,26,4,26,2.3,26,2.9,26,3.8,26,4.3,25,2.3,26,4.3,25,3.5,26,2024-10-19,1012.7,25,11.8,42,0.9,25,42.9,26,89.3,26,9.9,9.4,26,25
145,-37.8,2020,2,28,2020-02-28,20.1,25,12.8,25,31.6 m,2.5,26,3.8,26,3.1,26,2.8,26,3.4,26,2.7,25,3.1,26,2.7,25,3.5,26,2024-10-19,1014.9,25,14.9,42,0.1,25,60.8,26,96.8,26,14.3,6.7,26,25
145,-37.8,2020,2,29,2020-02-29,23,25,13.6,25,31.6 m,3.7,26,5.5,26,4.6,26,3.8,26,4.6,26,4.5,25,4.6,26,4.5,25,4.8,26,2024-10-19,1016.4,25,21.2,25,0,25,52.7,26,95.1,26,14.8,9.5,26,25
145,-37.8,2020,3,1,2020-03-01,32.5,25,11.9,25,31.6 m,2.9,26,7.1,26,5,26,5.2,26,6.8,26,6.4,25,5.1,26,6.4,25,6.1,26,2024-10-19,1009.6,25,21.3,42,0,25,32.3,26,100,26,15.8,20.6,26,25
145,-37.8,2020,3,2,2020-03-02,18.7,25,13.5,25,31.6 m,3.4,26,5.2,26,4.3,26,3.5,26,4.2,26,5.3,25,4.4,26,5.3,25,3.9,26,2024-10-19,1014.8,25,21.2,42,2.8,25,58.9,26,82.1,26,12.7,7.2,26,25
145,-37.8,2020,3,3,2020-03-03,19.9,25,13.9,25,31.6 m,1.1,26,5.6,26,3.3,26,3.5,26,4.7,26,3.9,25,3.4,26,3.9,25,3.8,26,2024-10-19,1021,25,16.5,42,0,25,45.6,26,66.8,26,10.6,10.6,26,25
145,-37.8,2020,3,4,2020-03-04,22.9,25,13.1,25,31.6 m,0.5,26,3.3,26,1.9,26,2.4,26,3.4,26,2.9,25,1.9,26,2.9,25,2.6,26,2024-10-19,1016.6,25,6.6,42,0,25,49.8,26,92.3,26,13.9,10.1,26,25
145,-37.8,2020,3,5,2020-03-05,20.3,25,15,25,31.6 m,0.6,26,0.6,26,0.6,26,0.8,26,0.9,26,1.3,25,0.5,26,1.3,25,1.1,26,2024-10-19,1003.5,25,3.6,42,54.5,25,84.4,26,100,26,20.1,1.8,26,25
145,-37.8,2020,3,6,2020-03-06,19.2,25,15.3,25,31.6 m,2.4,26,3.6,26,3,26,2.6,26,3.1,26,3,25,3,26,3,25,2.8,26,2024-10-19,1014.1,25,14,42,9.2,25,68.8,26,88.1,26,15.3,5.6,26,25
145,-37.8,2020,3,7,2020-03-07,20.3,25,14.7,25,31.6 m,2.2,26,4.4,26,3.3,26,3,26,3.8,26,2.8,25,3.3,26,2.8,25,3.3,26,2024-10-19,1022.2,25,15.6,42,0.1,25,59.2,26,84.4,26,14.1,7.7,26,25
145,-37.8,2020,3,8,2020-03-08,22.3,25,12.4,25,31.6 m,3.4,26,5,26,4.2,26,3.5,26,4.3,26,4.3,25,4.3,26,4.3,25,4,26,2024-10-19,1021.6,25,20.3,42,0,25,53.1,26,99.4,26,14.3,8.8,26,25
145,-37.8,2020,3,9,2020-03-09,21.1,25,11.7,25,31.6 m,2.9,26,5,26,3.9,26,3.4,26,4.3,26,4.7,25,4,26,4.7,25,4,26,2024-10-19,1022.7,25,19.6,42,0,25,50.8,26,92.4,26,12.7,8.9,26,25
145,-37.8,2020,3,10,2020-03-10,23.2,25,9.3,25,31.6 m,3.7,26,5.2,26,4.5,26,3.7,26,4.6,26,3.5,25,4.5,26,3.5,25,4.5,26,2024-10-19,1021.9,25,22,42,0,25,46.1,26,100,26,13.1,9.9,26,25
145,-37.8,2020,3,11,2020-03-11,29.6,25,12.3,25,31.6 m,2.5,26,5.8,26,4.1,26,4.2,26,5.5,26,5.9,25,4.2,26,5.9,25,5,26,2024-10-19,1020.8,25,18.2,42,0,25,38.6,26,100,26,16,16.2,26,25
145,-37.8,2020,3,12,2020-03-12,29.4,25,16.3,25,31.6 m,1.2,26,7.9,26,4.6,26,4.9,26,6.6,26,8.6,25,4.6,26,8.6,25,5.7,26,2024-10-19,1020.9,25,19.8,42,0,25,32.2,26,71.3,26,13.2,20.7,26,25
145,-37.8,2020,3,13,2020-03-13,27,25,18.6,25,31.6 m,0.1,26,4.3,26,2.2,26,3.7,26,5.4,26,4.9,25,2.2,26,4.9,25,4,26,2024-10-19,1013.7,25,7.9,42,0,25,35.1,26,58.4,26,12.5,19,26,25
145,-37.8,2020,3,14,2020-03-14,17.9,25,12.5,25,31.6 m,0.3,26,4.7,26,2.5,26,3.2,26,4.4,26,3.3,25,2.6,26,3.3,25,3.4,26,2024-10-19,1023.4,25,13.4,42,0.5,25,42,26,59.4,26,8.6,10.2,26,25
145,-37.8,2020,3,15,2020-03-15,19.2,25,11.9,25,31.6 m,0.8,26,3.5,26,2.1,26,2.4,26,3.2,26,3.5,25,2.1,26,3.5,25,2.7,26,2024-10-19,1025,25,10.6,42,0,25,54.4,26,86.9,26,12.1,7.7,26,25
145,-37.8,2020,3,16,2020-03-16,26,25,8.4,25,31.6 m,2.7,26,5.6,26,4.2,26,4,26,5.2,26,4.4,25,4.2,26,4.4,25,4.9,26,2024-10-19,1026.8,25,20.7,42,0,25,36.9,26,100,26,12.4,13.4,26,25
145,-37.8,2020,3,17,2020-03-17,28.1,25,11.1,25,31.6 m,2.3,26,6.3,26,4.3,26,4.3,26,5.7,26,5,25,4.3,26,5,25,5.2,26,2024-10-19,1026.1,25,20,42,0,25,35.3,26,100,26,13.4,16.2,26,25
145,-37.8,2020,3,18,2020-03-18,28.3,25,17.6,25,31.6 m,0.1,26,4.7,26,2.4,26,4,26,5.9,26,5.6,25,2.4,26,5.6,25,4.5,26,2024-10-19,1021.6,25,9.2,42,0,25,29.6,26,56.7,26,11.4,21.5,26,25
145,-37.8,2020,3,19,2020-03-19,30.3,25,18.4,25,31.6 m,0.1,26,4.7,26,2.4,26,3.9,26,5.7,26,6.2,25,2.4,26,6.2,25,4.5,26,2024-10-19,1018.8,25,8.2,42,0,25,32.2,26,65.7,26,13.9,22.4,26,25
145,-37.8,2020,3,20,2020-03-20,22.9,25,13.8,25,31.6 m,0.5,26,4.2,26,2.3,26,2.9,26,4,26,4.4,25,2.4,26,4.4,25,3.2,26,2024-10-19,1016,25,10.7,42,0,25,46.9,26,83.1,26,13.1,11.2,26,25
145,-37.8,2020,3,21,2020-03-21,18.7,25,13.8,25,31.6 m,0.5,26,3.8,26,2.1,26,2.6,26,3.5,26,2.7,25,2.2,26,2.7,25,2.8,26,2024-10-19,1022.3,25,10.7,42,0.2,25,53.4,26,72.9,26,11.5,8.5,26,25
145,-37.8,2020,3,22,2020-03-22,18.5,25,11.3,25,31.6 m,2.2,26,3.1,26,2.7,26,2.3,26,2.8,26,3.4,25,2.7,26,3.4,25,2.8,26,2024-10-19,1022.4,25,14.1,42,0,25,63,26,100,26,13.4,5.6,26,25
145,-37.8,2020,3,23,2020-03-23,17.4,25,12,25,31.6 m,0.5,26,3.3,26,1.9,26,2.4,26,3.2,26,2.7,25,2,26,2.7,25,2.6,26,2024-10-19,1028.2,25,10.2,42,0.8,25,54.9,26,77.8,26,10.9,7.3,26,25
145,-37.8,2020,3,24,2020-03-24,18.5,25,7.8,25,31.6 m,1.6,26,3.9,26,2.8,26,2.7,26,3.5,26,2.8,25,2.8,26,2.8,25,3.4,26,2024-10-19,1024.6,25,15.8,42,0,25,47.4,26,95.5,26,10.1,7.9,26,25
145,-37.8,2020,3,25,2020-03-25,17.4,25,10.4,25,31.6 m,0.4,26,2.9,26,1.6,26,2.3,26,3.3,26,2.2,25,1.6,26,2.2,25,2.6,26,2024-10-19,1023.5,25,8.9,42,0,25,48.8,26,77,26,9.7,8.1,26,25
145,-37.8,2020,3,26,2020-03-26,20.7,25,13,25,31.6 m,2.1,26,4.1,26,3.1,26,2.8,26,3.5,26,3.3,25,3.1,26,3.3,25,3.4,26,2024-10-19,1027.2,25,15.8,42,0,25,56.5,26,92.2,26,13.8,7.9,26,25
145,-37.8,2020,3,27,2020-03-27,27.6,25,12.6,25,31.6 m,2.2,26,5.4,26,3.8,26,3.7,26,4.9,26,6,25,3.8,26,6,25,4.6,26,2024-10-19,1025.4,25,17.7,42,0,25,41.4,26,100,26,15.3,14.3,26,25
145,-37.8,2020,3,28,2020-03-28,27.6,25,13.7,25,31.6 m,1.2,26,6.4,26,3.8,26,4,26,5.5,26,7.6,25,3.9,26,7.6,25,5,26,2024-10-19,1021.3,25,17.9,42,0,25,35.8,26,84.3,26,13.2,16.9,26,25
145,-37.8,2020,3,29,2020-03-29,26.6,25,16.8,25,31.6 m,0.1,26,4.5,26,2.3,26,3.6,26,5.3,26,2.9,25,2.3,26,2.9,25,4.1,26,2024-10-19,1012.8,25,9.8,42,0,25,33.9,26,61.7,26,11.8,18.3,26,25
145,-37.8,2020,3,30,2020-03-30,21.8,25,15.5,25,31.6 m,1.4,26,4.1,26,2.8,26,2.7,26,3.5,26,2.6,25,2.8,26,2.6,25,3.2,26,2024-10-19,1012.9,25,13.3,42,4.9,25,57.5,26,85.2,26,15,8.7,26,25
145,-37.8,2020,3,31,2020-03-31,21.5,25,10.9,25,31.6 m,2.2,26,3.7,26,2.9,26,2.6,26,3.3,26,3.4,25,3,26,3.4,25,3.4,26,2024-10-19,1018.2,25,15.5,42,0,25,54.2,26,100,26,13.9,7.9,26,25
145,-37.8,2020,4,1,2020-04-01,23.6,25,8.4,25,31.6 m,1.7,26,4.2,26,3,26,3,26,4,26,3,25,3,26,3,25,3.4,26,2024-10-19,1019,25,15.8,42,0,25,42.6,26,100,26,12.4,10.7,26,25
145,-37.8,2020,4,2,2020-04-02,20.4,25,12.1,25,31.6 m,1.4,26,1.4,26,1.4,26,1.2,26,1.4,26,1.6,25,1.4,26,1.6,25,1.6,26,2024-10-19,1008.2,25,5.2,42,24.9,25,71.8,26,100,26,17.2,3.9,26,25
145,-37.8,2020,4,3,2020-04-03,23.1,25,13.4,25,31.6 m,1.8,26,3.4,26,2.6,26,2.5,26,3.2,26,2.8,25,2.6,26,2.8,25,2.7,26,2024-10-19,1005.7,25,12.7,42,19.5,25,56.6,26,100,26,16,8.4,26,25
145,-37.8,2020,4,4,2020-04-04,16.3,25,12.5,25,31.6 m,1.2,26,1.9,26,1.6,26,1.4,26,1.8,26,5.3,25,1.5,26,5.3,25,1.6,26,2024-10-19,997.5,25,6.2,42,22.3,25,74,26,94.6,26,13.7,3.7,26,25
145,-37.8,2020,4,5,2020-04-05,16.3,25,8.7,25,31.6 m,0.6,26,1.8,26,1.2,26,1.5,26,2.1,26,1.3,25,1.2,26,1.3,25,1.9,26,2024-10-19,1006.1,25,5.2,42,2.4,25,58.8,26,97,26,10.9,5.5,26,25
145,-37.8,2020,4,6,2020-04-06,16.4,25,9.8,25,31.6 m,1.4,26,2.5,26,1.9,26,1.8,26,2.3,26,2.1,25,1.9,26,2.1,25,2,26,2024-10-19,1021.1,25,11.2,42,18.4,25,63.8,26,98.3,26,11.9,4.9,26,25
